"id","doi","eid","pii","pubmed_id","titulo","resumo","descricao","data_publicacao","numero_citacao","idioma","tipo_publicacao","tipo_fonte","palavras_chaves","termos_indice","issn","isbn","conf_loc","conferencia_nome","revista_nome","revista_ender","titulo_ed","publis","affiliacoes","autores","autores_affil","ref_count","references"
"85034780505","10.1175/WCAS-D-16-0024.1","2-s2.0-85034780505","","","Precipitation drivers of cropping frequency in the brazilian cerrado: Evidence and implications for decision-making","","","2017-04-01","9","","Journal","j","","","19488335 19488327","","","","Weather, Climate, and Society","","","American Meteorological Society","({'id': None, 'affiliacao': 'Brown University', 'pais': 'United States'},)","","","",""
"85018304727","10.1371/journal.pone.0176168","2-s2.0-85018304727","","28453521","Soy moratorium impacts on soybean and deforestation dynamics in Mato Grosso, Brazil","","","2017-04-01","45","","Journal","j","","","19326203","","","","PLoS ONE","","","Public Library of Scienceplos@plos.org","({'id': None, 'affiliacao': 'University of Kansas, Lawrence', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Embrapa Agricultural Informatics', 'pais': 'Brazil'})","","","",""
"84995790823","10.1016/j.landusepol.2016.10.046","2-s2.0-84995790823","S0264837716302320","","Deforestation analysis in protected areas and scenario simulation for structural corridors in the agricultural frontier of Western Bahia, Brazil","","","2017-02-01","16","","Journal","j","","","02648377","","","","Land Use Policy","","","Elsevier Ltd","({'id': None, 'affiliacao': 'Universidade de Brasília', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Federal de Brasília (IFB)', 'pais': 'Brazil'})","","","",""
"85009458364","10.1080/01431161.2016.1271959","2-s2.0-85009458364","","","Relationships between vegetation indices, fractional cover retrievals and the structure and composition of Brazilian Cerrado natural vegetation","","","2017-02-01","13","","Journal","j","","","13665901 01431161","","","","International Journal of Remote Sensing","","","Taylor and Francis Ltd.michael.wagreich@univie.ac.at","({'id': None, 'affiliacao': 'University of New Hampshire Durham', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of North Dakota', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of Massachusetts Boston', 'pais': 'United States'}, {'id': None, 'affiliacao': 'USGS Earth Resources Observation and Science Center', 'pais': 'United States'})","","","",""
"84979603356","10.1007/s10113-016-0960-0","2-s2.0-84979603356","","","Landscape-fragmentation change due to recent agricultural expansion in the Brazilian Savanna, Western Bahia, Brazil","","","2017-02-01","17","","Journal","j","","","1436378X 14363798","","","","Regional Environmental Change","","","Springer Verlagservice@springer.de","({'id': None, 'affiliacao': 'Universidade de Brasília', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Federal de Brasília (IFB)', 'pais': 'Brazil'})","","","",""
"84969872506","10.1080/00330124.2016.1178151","2-s2.0-84969872506","","","Land Changes Fostering Atlantic Forest Transition in Brazil: Evidence from the Paraíba Valley","","","2017-01-02","20","","Journal","j","","","14679272 00330124","","","","Professional Geographer","","","Routledgeinfo@tandf.co.uk","({'id': None, 'affiliacao': 'Michigan State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Estadual de Campinas', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"85041834086","10.5016/geociencias.v36i4.12024","2-s2.0-85041834086","","","Identification of the distribution pattern of emerging aquatic macrophites in the banhado of taim related to different hydrological conditions Identificação do padrão de distribuição de macrófitas aquáticas emergentes no banhado do taim-rs-brasil, frente a diferentes condições hidrológicas","","","2017-01-01","0","","Journal","j","","","1980900X 01019082","","","","Geociencias","","","Universidade Estadual PaulistaAv. Vicente Ferreira 1278, P.O. Box 71Marilia SP17515-901","({'id': None, 'affiliacao': 'Universidade Federal de Santa Maria', 'pais': 'Brazil'},)","","","",""
"85034744167","10.1117/12.2278766","2-s2.0-85034744167","","","Competition between agricultural, urban, and sand-mining areas at the Paraíba do sul basin in southeastern Brazil","","","2017-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'},)","","","",""
"85037031780","10.11137/2017_3_159_169","2-s2.0-85037031780","","","Remote sensing and limnological components for the characterization of the nhecolândia pantanal ponds Sensoriamento remoto e componentes limnológicos na caracterização de lagoas do pantanal da nhecolândia, Mato Grosso do Sul","","","2017-01-01","0","","Journal","j","","","19823908 01019759","","","","Anuario do Instituto de Geociencias","","","Universidade Federal do Rio de Janeiroismar@geologia.ufrj.br","({'id': None, 'affiliacao': 'Universidade Guarulhos', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso', 'pais': 'Brazil'})","","","",""
"85034737781","10.1117/12.2277930","2-s2.0-85034737781","","","Water and vegetation indices by using MODIS products for eucalyptus, pasture, and natural ecosystems in the eastern Saõ Paulo state, Southeast Brazil","","","2017-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'},)","","","",""
"85011407756","10.20937/RICA.2017.33.01.02","2-s2.0-85011407756","","","Temporal and spatial behavior of the riparian forest in the lower reaches of the Portoviejo River and the Chilan ravine, province of Manabí, Ecuador Comportamiento temporal y espacial del bosque ribereÑo en el curso bajo del rÍo portoviejo y la quebrada chilÁn, provincia de ManabÍ, Ecuador","","","2017-01-01","1","","Journal","j","","","01884999","","","","Revista Internacional de Contaminacion Ambiental","","","Centro de Ciencias de la Atmosfera, UNAMCoyoacanMexico DF04510claudio.amescua@atmosfera.unam.mx","({'id': None, 'affiliacao': 'Universidad Técnica de Manabí', 'pais': 'Ecuador'}, {'id': None, 'affiliacao': 'Universidad Laica Eloy Alfaro de Manabí', 'pais': 'Ecuador'})","","","",""
"85037055300","10.11137/2017_3_254_265","2-s2.0-85037055300","","","Multitemporal analysis of the vegetation cover of the são gabriel do oeste, MS Análise multitemporal da cobertura vegetal de São Gabriel do Oeste, MS","","","2017-01-01","0","","Journal","j","","","19823908 01019759","","","","Anuario do Instituto de Geociencias","","","Universidade Federal do Rio de Janeiroismar@geologia.ufrj.br","({'id': None, 'affiliacao': 'Universidade Guarulhos', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Fundação MS Para Pesquisa e Difusão de Tecnologias Agropecuárias', 'pais': 'Brazil'})","","","",""
"85034776813","10.1117/12.2278701","2-s2.0-85034776813","","","Modeling soil organic matter (SOM) from satellite data using VISNIR-SWIR spectroscopy and PLS regression with step-down variable selection algorithm: Case study of Campos Amazonicos National Park savanna enclave, Brazil","","","2017-01-01","1","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Universidad Técnica Estatal de Quevedo', 'pais': 'Ecuador'}, {'id': None, 'affiliacao': 'Universidad de Zaragoza', 'pais': 'Spain'})","","","",""
"84992694855","10.1016/j.jaridenv.2016.10.004","2-s2.0-84992694855","S0140196316301793","","Land change and loss of landscape diversity at the Caatinga phytogeographical domain – Analysis of pattern-process relationships with MODIS land cover products (2001–2012)","","","2017-01-01","24","","Journal","j","","","1095922X 01401963","","","","Journal of Arid Environments","","","Academic Press","({'id': None, 'affiliacao': 'Technical University of Berlin', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Universität Hamburg', 'pais': 'Germany'})","","","",""
"85015303494","10.1108/MEQ-07-2015-0156","2-s2.0-85015303494","","","Spatial distribution of areas susceptible to sheet erosion in computing environment","","","2017-01-01","1","","Journal","j","","","14777835","","","","Management of Environmental Quality: An International Journal","","","Emerald Group Publishing Ltd.Howard HouseWagon Lane, BingleyBD16 1WA","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Sao Carlos', 'pais': 'Brazil'})","","","",""
"85032966948","10.1115/IPG2017-2503","2-s2.0-85032966948","","","A decade of pipeline geotechnical monitoring using distributed fiber optic monitoring technology","","","2017-01-01","3","","Conference Proceeding","p","","","","","","","ASME 2017 International Pipeline Geotechnical Conference, IPG 2017","","","American Society of Mechanical Engineers","({'id': None, 'affiliacao': 'Omnisens', 'pais': 'Switzerland'},)","","","",""
"85034746207","10.1117/12.2278059","2-s2.0-85034746207","","","Water indicators based on SPOT 6 satellite images in irrigated area at the Paracatu River Basin, Brazil","","","2017-01-01","1","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'},)","","","",""
"85021446118","10.1061/9780784480601.054","2-s2.0-85021446118","","","Urban flood warning system social benefits","","","2017-01-01","3","","Conference Proceeding","p","","","","","","","World Environmental and Water Resources Congress 2017: Watershed Management, Irrigation and Drainage, and Water Resources Planning and Management - Selected Papers from the World Environmental and Water Resources Congress 2017","","","American Society of Civil Engineers (ASCE)onlinejls@asce.org","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Hydraulic Technology Centre Foundation (FCTH)', 'pais': 'Brazil'})","","","",""
"84990224835","10.1016/j.rse.2016.09.012","2-s2.0-84990224835","S0034425716303558","","Beyond deforestation: Differences in long-term regrowth dynamics across land use regimes in southern Amazonia","","","2016-12-01","9","","Journal","j","","","00344257","","","","Remote Sensing of Environment","","","Elsevier Inc.usjcs@elsevier.com","({'id': None, 'affiliacao': 'Humboldt-Universität zu Berlin', 'pais': 'Germany'},)","","","",""
"84982181877","10.1016/j.landusepol.2016.04.022","2-s2.0-84982181877","S0264837715300843","","Compensating for past deforestation: Assessing the legal forest surplus and deficit of the state of Pará, eastern Amazonia","","","2016-11-30","13","","Journal","j","","","02648377","","","","Land Use Policy","","","Elsevier Ltd","({'id': None, 'affiliacao': 'Lancaster Environment Centre', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Stockholm Environment Institute', 'pais': 'Sweden'}, {'id': None, 'affiliacao': 'Amazon Institute of People and the Environment (Imazon)', 'pais': 'Brazil'})","","","",""
"84995542901","10.1371/journal.pone.0165042","2-s2.0-84995542901","","27851740","Synergistic ecoclimate teleconnections from forest loss in different regions structure global ecological responses","","","2016-11-01","24","","Journal","j","","","19326203","","","","PLoS ONE","","","Public Library of Scienceplos@plos.org","({'id': None, 'affiliacao': 'University of Washington, Seattle', 'pais': 'United States'}, {'id': None, 'affiliacao': 'The University of Arizona', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidad de Antioquia', 'pais': 'Colombia'}, {'id': None, 'affiliacao': 'Michigan State University', 'pais': 'United States'})","","","",""
"84964771535","10.1016/j.ecolind.2016.04.018","2-s2.0-84964771535","S1470160X16301923","","The extent of edge effects in fragmented landscapes: Insights from satellite measurements of tree cover","","","2016-10-01","13","","Journal","j","","","1470160X","","","","Ecological Indicators","","","Elsevier B.V.","({'id': None, 'affiliacao': 'Helmholtz Zentrum für Umweltforschung', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Universität Osnabrück', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Universität Leipzig', 'pais': 'Germany'})","","","",""
"85028268184","10.1111/gcb.13298","2-s2.0-85028268184","","27028754","Land-use change affects water recycling in Brazil's last agricultural frontier","","","2016-10-01","139","","Journal","j","","","13652486","","","","Global change biology","","","Blackwell Publishing Ltd","({'id': None, 'affiliacao': 'Brown University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Woods Hole Research Center', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of Vermont', 'pais': 'United States'})","","","",""
"84973470343","10.1016/j.ecolind.2016.05.021","2-s2.0-84973470343","S1470160X16302564","","Mapping multiple ecosystem services indicators: Toward an objective-oriented approach","","","2016-10-01","25","","Journal","j","","","1470160X","","","","Ecological Indicators","","","Elsevier B.V.","({'id': None, 'affiliacao': 'Université européenne de Bretagne', 'pais': 'France'}, {'id': None, 'affiliacao': 'Université de Montpellier', 'pais': 'France'}, {'id': None, 'affiliacao': 'Centro Internacional de Agricultura Tropical', 'pais': 'Colombia'}, {'id': None, 'affiliacao': 'IRD Institut de Recherche pour le Developpement', 'pais': 'France'})","","","",""
"84966706343","10.1080/1747423X.2016.1182221","2-s2.0-84966706343","","","Land cover and land use changes in a Brazilian Cerrado landscape: drivers, processes, and patterns","","","2016-09-02","14","","Journal","j","","","17474248 1747423X","","","","Journal of Land Use Science","","","Taylor and Francis Ltd.michael.wagreich@univie.ac.at","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'},)","","","",""
"84983469464","10.5380/raega.v37i0.41751","2-s2.0-84983469464","","","Assessment of environmental sustainability in three state parks of Mato Grosso do Sul, in the period 1985-2014 AVALIAÇÃO DA SUSTENTABILIDADE AMBIENTAL EM TRÊS PARQUES ESTADUAIS DO ESTADO DE MATO GROSSO DO SUL, NO PERÍODO ENTRE 1985 A 2014","","","2016-08-01","0","","Journal","j","","","15164136","","","","RA'E GA - O Espaco Geografico em Analise","","","Universidade Federal do ParanaAv. Cel. Francisco H dos Santos100- Centro Politécnico CEP 81532 980Curitiba - Pr19001raega@ufpr.br","({'id': None, 'affiliacao': 'Universidade para o Desenvolvimento do Estado e da Regiao do Pantanal', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'})","","","",""
